timestamp,company,level,title,totalyearlycompensation,location,yearsofexperience,yearsatcompany,tag,basesalary,stockgrantvalue,bonus,gender,otherdetails,cityid,dmaid,rowNumber,Masters_Degree,Bachelors_Degree,Doctorate_Degree,Highschool,Some_College,Race_Asian,Race_White,Race_Two_Or_More,Race_Black,Race_Hispanic,Race,Education
9/29/2018 2:30:27,Salesforce,Architect,Software Engineer,440000,Oakland, CA,20,8,Full Stack,270000,105000,65000,NA,NA,7335,807,2484,0,0,0,0,0,0,0,0,0,0,NA,NA
9/29/2018 12:32:55,Salesforce,6,Solution Architect,111000,Indianapolis, IN,10,2,Marketing,0,0,0,NA,NA,8399,527,2518,0,0,0,0,0,0,0,0,0,0,NA,NA
9/29/2018 12:33:17,Salesforce,Architect,Software Engineer,500000,San Francisco, CA,17,5,ML / AI,240000,0,60000,NA,NA,7419,807,2519,0,0,0,0,0,0,0,0,0,0,NA,NA
9/29/2018 12:40:22,Salesforce,11,Software Engineer,999000,San Francisco, CA,13,3,Full Stack,400000,449000,150000,NA,NA,7419,807,2521,0,0,0,0,0,0,0,0,0,0,NA,NA
9/29/2018 13:03:52,Salesforce,Senior MTS,Software Engineer,137000,Vancouver, BC, Canada,4,4,Distributed Systems (Back-End),102000,20000,15000,NA,NA,1320,0,2522,0,0,0,0,0,0,0,0,0,0,NA,NA
9/29/2018 13:04:01,Salesforce,Senior Director,Product Manager,350000,San Francisco, CA,12,3,Web Development (Front-End),0,0,0,NA,NA,7419,807,2523,0,0,0,0,0,0,0,0,0,0,NA,NA
9/29/2018 13:05:47,Salesforce,Lead SWE,Software Engineer,221000,Indianapolis, IN,15,1,Distributed Systems (Back-End),164000,32000,25000,NA,NA,8399,527,2524,0,0,0,0,0,0,0,0,0,0,NA,NA
9/29/2018 13:18:43,Salesforce,Senior MTS,Software Engineer,327000,San Francisco, CA,4,4,Full Stack,165000,150000,22000,NA,Acquired company,7419,807,2527,0,0,0,0,0,0,0,0,0,0,NA,NA
9/29/2018 13:24:36,Salesforce,MTS,Software Engineer,184000,San Francisco, CA,1,1,Full Stack,140000,30000,14000,NA,NA,7419,807,2529,0,0,0,0,0,0,0,0,0,0,NA,NA
9/29/2018 13:37:45,Salesforce,9,Software Engineering Manager,403000,Bellevue, WA,15,3,Distributed Systems (Back-End),203000,159000,41000,NA,NA,11470,819,2532,0,0,0,0,0,0,0,0,0,0,NA,NA
9/29/2018 13:43:10,Salesforce,Principal MTS,Software Engineer,372000,San Francisco, CA,11,7,Distributed Systems (Back-End),210000,120000,42000,NA,NA,7419,807,2533,0,0,0,0,0,0,0,0,0,0,NA,NA
9/29/2018 14:30:51,Salesforce,Lead MTS,Software Engineer,280000,San Francisco, CA,15,3,API Development (Back-End),195000,55000,30000,NA,NA,7419,807,2539,0,0,0,0,0,0,0,0,0,0,NA,NA
9/29/2018 16:20:40,Salesforce,MTS,Software Engineer,180000,San Francisco, CA,4,4,Full Stack,147000,0,0,NA,NA,7419,807,2546,0,0,0,0,0,0,0,0,0,0,NA,NA
9/29/2018 16:43:18,Salesforce,Lead MTS,Software Engineer,245000,Toronto, ON, Canada,20,2,Distributed Systems (Back-End),190000,30000,25000,NA,NA,1206,0,2547,0,0,0,0,0,0,0,0,0,0,NA,NA
9/29/2018 16:49:01,Salesforce,9,Software Engineering Manager,270000,San Francisco, CA,15,8,Full Stack,0,0,0,NA,NA,7419,807,2548,0,0,0,0,0,0,0,0,0,0,NA,NA
9/29/2018 17:12:01,Salesforce,Principal MTS,Software Engineer,390000,Seattle, WA,20,2.5,Distributed Systems (Back-End),210000,140000,42000,NA,NA,11527,819,2549,0,0,0,0,0,0,0,0,0,0,NA,NA
9/29/2018 18:32:22,Salesforce,Lead MTS,Software Engineer,240000,San Francisco, CA,6,2,DevOps,181000,26000,27000,NA,NA,7419,807,2550,0,0,0,0,0,0,0,0,0,0,NA,NA
9/29/2018 18:32:34,Salesforce,MTS,Software Engineer,202000,San Francisco, CA,5,1,Full Stack,155000,32000,15000,NA,NA,7419,807,2551,0,0,0,0,0,0,0,0,0,0,NA,NA
9/30/2018 1:40:58,Salesforce,Senior MTS,Software Engineer,245000,San Francisco, CA,6,2,Full Stack,170000,50000,25000,NA,NA,7419,807,2557,0,0,0,0,0,0,0,0,0,0,NA,NA
9/30/2018 3:52:09,Salesforce,Associate MTS,Software Engineer,165000,San Francisco, CA,0,0,Distributed Systems (Back-End),130000,22000,13000,NA,NA,7419,807,2558,0,0,0,0,0,0,0,0,0,0,NA,NA
9/30/2018 9:45:11,Salesforce,Lead MTS,Software Engineer,230000,San Francisco, CA,7,3,Networking,182000,30000,27000,NA,NA,7419,807,2559,0,0,0,0,0,0,0,0,0,0,NA,NA
9/30/2018 15:58:19,Salesforce,Senior SWE,Software Engineer,176000,San Francisco, CA,7,7,Full Stack,0,0,0,NA,NA,7419,807,2569,0,0,0,0,0,0,0,0,0,0,NA,NA
9/30/2018 17:48:58,Salesforce,Senior Designer,Product Designer,173000,San Francisco, CA,8,3,Full Stack,0,0,0,NA,NA,7419,807,2572,0,0,0,0,0,0,0,0,0,0,NA,NA
10/1/2018 9:00:40,Salesforce,Senior MTS,Software Engineer,212000,Seattle, WA,8,1,Distributed Systems (Back-End),177000,10000,25000,NA,NA,11527,819,2588,0,0,0,0,0,0,0,0,0,0,NA,NA
10/1/2018 15:00:13,Salesforce,Senior MTS,Software Engineer,251000,New York, NY,4,1,Distributed Systems (Back-End),195000,30000,30000,NA,NA,10182,501,2596,0,0,0,0,0,0,0,0,0,0,NA,NA
10/1/2018 17:12:08,Salesforce,Senior MTS,Software Engineer,180000,San Francisco, CA,4,4,Full Stack,0,0,0,NA,NA,7419,807,2598,0,0,0,0,0,0,0,0,0,0,NA,NA
10/1/2018 17:29:35,Salesforce,Senior MTS,Software Engineer,150000,Minneapolis, MN,4,4,Full Stack,120000,8000,20000,NA,NA,9194,613,2599,0,0,0,0,0,0,0,0,0,0,NA,NA
10/1/2018 23:03:33,Salesforce,Senior Director,Product Manager,310000,San Francisco, CA,16,4,Full Stack,235000,0,0,NA,NA,7419,807,2607,0,0,0,0,0,0,0,0,0,0,NA,NA
10/2/2018 14:33:33,Salesforce,Lead MTS,Product Designer,228000,San Francisco, CA,6,1,ML / AI,192000,0,0,NA,NA,7419,807,2620,0,0,0,0,0,0,0,0,0,0,NA,NA
10/3/2018 0:48:34,Salesforce,Director,Software Engineer,500000,Palo Alto, CA,6,2,ML / AI,250000,200000,50000,NA,NA,7351,807,2636,0,0,0,0,0,0,0,0,0,0,NA,NA
10/3/2018 1:03:26,Salesforce,Lead MTS,Software Engineer,298000,San Francisco, CA,13,1,Software,194000,75000,29000,NA,NA,7419,807,2637,0,0,0,0,0,0,0,0,0,0,NA,NA
10/3/2018 6:53:19,Salesforce,7,Software Engineer,172000,Atlanta, GA,8,1,Full Stack,132000,20000,20000,NA,NA,7839,524,2639,0,0,0,0,0,0,0,0,0,0,NA,NA
10/3/2018 9:59:08,Salesforce,Lead MTS,Software Engineer,215000,San Francisco, CA,6,5,API Development (Back-End),0,0,0,NA,NA,7419,807,2641,0,0,0,0,0,0,0,0,0,0,NA,NA
10/3/2018 18:14:50,Salesforce,Director,Software Engineering Manager,470000,San Francisco, CA,20,2,Distributed Systems (Back-End),270000,150000,50000,NA,NA,7419,807,2654,0,0,0,0,0,0,0,0,0,0,NA,NA
10/3/2018 20:34:35,Salesforce,MTS,Software Engineer,142000,San Francisco, CA,2,2,Web Development (Front-End),0,0,0,NA,NA,7419,807,2658,0,0,0,0,0,0,0,0,0,0,NA,NA
10/4/2018 0:46:29,Salesforce,MTS,Software Engineer,202000,San Francisco, CA,4,1,API Development (Back-End),155000,32000,15000,NA,NA,7419,807,2666,0,0,0,0,0,0,0,0,0,0,NA,NA
10/4/2018 8:17:03,Salesforce,Senior MTS,Software Engineer,205000,San Francisco, CA,11,4,DevOps,170000,10000,25000,NA,NA,7419,807,2672,0,0,0,0,0,0,0,0,0,0,NA,NA
10/4/2018 12:17:28,Salesforce,Senior MTS,Software Engineer,220000,Bellevue, WA,6,1.5,Distributed Systems (Back-End),156000,50000,24000,NA,NA,11470,819,2676,0,0,0,0,0,0,0,0,0,0,NA,NA
10/5/2018 2:33:33,Salesforce,SMTS,Software Engineer,150000,Atlanta, GA,7,4,Full Stack,120000,0,30000,NA,NA,7839,524,2697,0,0,0,0,0,0,0,0,0,0,NA,NA
10/5/2018 15:54:04,Salesforce,SMTS,Software Engineer,185000,Seattle, WA,7,3,Full Stack,160000,15000,10000,NA,NA,11527,819,2704,0,0,0,0,0,0,0,0,0,0,NA,NA
10/5/2018 15:54:05,Salesforce,SMTS,Software Engineer,185000,Seattle, WA,7,3,Full Stack,160000,15000,10000,NA,NA,11527,819,2705,0,0,0,0,0,0,0,0,0,0,NA,NA
10/7/2018 21:23:19,Salesforce,Senior MTS,Software Engineer,190000,San Francisco, CA,10,3,Full Stack,161000,10000,20000,NA,NA,7419,807,2752,0,0,0,0,0,0,0,0,0,0,NA,NA
10/7/2018 22:52:50,Salesforce,Associate Member of Technical Staff,Product Designer,185000,San Francisco, CA,1,1,Research,140000,30000,15000,NA,NA,7419,807,2754,0,0,0,0,0,0,0,0,0,0,NA,NA
10/8/2018 9:45:25,Salesforce,Senior MTS,Software Engineer,225000,San Francisco, CA,3,2,Full Stack,170000,30000,25000,NA,NA,7419,807,2768,0,0,0,0,0,0,0,0,0,0,NA,NA
10/8/2018 18:47:44,Salesforce,Senior MTS,Software Engineer,188000,San Francisco, CA,6,4,Full Stack,153000,12000,23000,NA,NA,7419,807,2782,0,0,0,0,0,0,0,0,0,0,NA,NA
10/8/2018 21:52:50,Salesforce,Lead MTS,Software Engineering Manager,240000,San Francisco, CA,10,8,Full Stack,180000,30000,30000,NA,NA,7419,807,2789,0,0,0,0,0,0,0,0,0,0,NA,NA
10/8/2018 22:54:11,Salesforce,MTS,Software Engineer,175000,San Francisco, CA,2,2,Full Stack,137000,25000,13000,NA,NA,7419,807,2791,0,0,0,0,0,0,0,0,0,0,NA,NA
10/11/2018 6:12:49,Salesforce,Associate MTS,Software Engineer,164000,San Francisco, CA,2,0,Distributed Systems (Back-End),130000,21000,13000,NA,NA,7419,807,2842,0,0,0,0,0,0,0,0,0,0,NA,NA
10/16/2018 19:10:43,Salesforce,Associate MTS,Software Engineer,164000,San Francisco, CA,3,1,Security,130000,21000,13000,NA,NA,7419,807,2969,0,0,0,0,0,0,0,0,0,0,NA,NA
10/16/2018 21:42:30,Salesforce,MTS,Software Engineer,185000,San Francisco, CA,3,0,Distributed Systems (Back-End),145000,25000,15000,NA,NA,7419,807,2971,0,0,0,0,0,0,0,0,0,0,NA,NA
10/18/2018 1:48:12,Salesforce,7,Software Engineering Manager,112000,Indianapolis, IN,4,4,API Development (Back-End),0,0,0,NA,NA,8399,527,2994,0,0,0,0,0,0,0,0,0,0,NA,NA
10/18/2018 20:50:06,Salesforce,Lead MTS,Software Engineer,200000,Seattle, WA,10,2,Distributed Systems (Back-End),0,0,0,NA,NA,11527,819,3007,0,0,0,0,0,0,0,0,0,0,NA,NA
10/19/2018 9:36:30,Salesforce,MTS,Software Engineer,165000,San Francisco, CA,3,3,Full Stack,150000,7000,8000,NA,NA,7419,807,3019,0,0,0,0,0,0,0,0,0,0,NA,NA
10/19/2018 21:03:00,Salesforce,Lead MTS,Software Engineer,320000,Bellevue, WA,13,2,Security,195000,96000,29000,NA,NA,11470,819,3030,0,0,0,0,0,0,0,0,0,0,NA,NA
10/22/2018 7:23:51,Salesforce,Director,Product Manager,340000,San Francisco, CA,15,1.5,IT,240000,40000,50000,NA,NA,7419,807,3065,0,0,0,0,0,0,0,0,0,0,NA,NA
10/23/2018 1:56:58,Salesforce,7,Software Engineering Manager,210000,Washington, DC,12,2,DevOps,165000,20000,25000,NA,NA,40303,511,3083,0,0,0,0,0,0,0,0,0,0,NA,NA
10/24/2018 18:57:32,Salesforce,Lead MTS,Software Engineer,263000,San Francisco, CA,6,6,Full Stack,190000,44000,29000,NA,NA,7419,807,3115,0,0,0,0,0,0,0,0,0,0,NA,NA
10/25/2018 11:17:38,Salesforce,Senior MTS,Software Engineer,240000,San Francisco, CA,4,2,Full Stack,200000,15000,25000,NA,NA,7419,807,3129,0,0,0,0,0,0,0,0,0,0,NA,NA
10/26/2018 7:23:34,Salesforce,Principal MTS,Software Engineer,300000,San Francisco, CA,9,9,API Development (Back-End),203000,50000,40000,NA,NA,7419,807,3147,0,0,0,0,0,0,0,0,0,0,NA,NA
10/27/2018 10:17:05,Salesforce,Senior MTS,Software Engineer,210000,San Francisco, CA,12,1,Distributed Systems (Back-End),160000,26000,24000,NA,NA,7419,807,3159,0,0,0,0,0,0,0,0,0,0,NA,NA
10/28/2018 23:36:07,Salesforce,MTS,Software Engineer,157000,San Francisco, CA,7,2.5,Security,134000,10000,13000,NA,NA,7419,807,3184,0,0,0,0,0,0,0,0,0,0,NA,NA
10/31/2018 21:08:19,Salesforce,Senior MTS,Software Engineer,200000,San Francisco, CA,7,2,Full Stack,146000,32000,22000,NA,NA,7419,807,3406,0,0,0,0,0,0,0,0,0,0,NA,NA
10/31/2018 22:00:12,Salesforce,Senior Product Manager,Product Manager,238000,San Francisco, CA,7,1,Full Stack,185000,25000,28000,NA,NA,7419,807,3427,0,0,0,0,0,0,0,0,0,0,NA,NA
11/1/2018 4:33:44,Salesforce,Principal SWE,Software Engineer,300000,San Francisco, CA,10,2,ML / AI,0,0,0,NA,NA,7419,807,3506,0,0,0,0,0,0,0,0,0,0,NA,NA
11/1/2018 6:17:57,Salesforce,Senior MTS,Software Engineer,140000,Atlanta, GA,6,3,Web Development (Front-End),120000,5000,18000,NA,NA,7839,524,3524,0,0,0,0,0,0,0,0,0,0,NA,NA
11/2/2018 13:11:03,Salesforce,MTS,Software Engineer,151000,Atlanta, GA,7,5,Full Stack,115000,25000,11000,NA,NA,7839,524,3625,0,0,0,0,0,0,0,0,0,0,NA,NA
11/6/2018 7:14:06,Salesforce,Principal MTS,Software Engineer,315000,San Francisco, CA,15,3,Distributed Systems (Back-End),214000,80000,30000,Male,NA,7419,807,3703,0,0,0,0,0,0,0,0,0,0,NA,NA
11/9/2018 14:25:28,Salesforce,Senior MTS,Software Engineer,262000,Bellevue, WA,8,2,Security,177000,60000,25000,Male,NA,11470,819,3801,0,0,0,0,0,0,0,0,0,0,NA,NA
11/9/2018 21:03:57,Salesforce,Lead SWE,Software Engineer,260000,Seattle, WA,10,3,Full Stack,180000,50000,30000,Male,NA,11527,819,3812,0,0,0,0,0,0,0,0,0,0,NA,NA
11/9/2018 21:11:24,Salesforce,Senior Product Manager,Product Manager,200000,San Francisco, CA,5,4,Google,0,0,0,NA,NA,7419,807,3813,0,0,0,0,0,0,0,0,0,0,NA,NA
11/9/2018 22:22:12,Salesforce,Senior SWE,Software Engineer,200000,San Francisco, CA,8,4,Full Stack,0,0,0,Female,NA,7419,807,3816,0,0,0,0,0,0,0,0,0,0,NA,NA
11/16/2018 18:02:02,Salesforce,9,Product Manager,295000,Herndon, VA,15,4,Infra,0,0,0,Male,NA,11385,511,3959,0,0,0,0,0,0,0,0,0,0,NA,NA
11/17/2018 7:19:30,Salesforce,9,Product Manager,402000,San Francisco, CA,25,1,DevOps,270000,60000,70000,Male,NA,7419,807,3967,0,0,0,0,0,0,0,0,0,0,NA,NA
11/21/2018 10:24:00,Salesforce,Architect,Software Engineer,565000,Bellevue, WA,15,0,ML / AI,290000,200000,75000,Male,NA,11470,819,4031,0,0,0,0,0,0,0,0,0,0,NA,NA
11/24/2018 11:16:44,Salesforce,Senior MTS,Software Engineer,186000,San Francisco, CA,6,4,Full Stack,153000,10000,23000,Male,NA,7419,807,4062,0,0,0,0,0,0,0,0,0,0,NA,NA
12/1/2018 12:46:49,Salesforce,Senior MTS,Software Engineer,215000,Palo Alto, CA,5,3,API Development (Back-End),160000,30000,25000,NA,NA,7351,807,4182,0,0,0,0,0,0,0,0,0,0,NA,NA
12/5/2018 11:29:25,Salesforce,UX Designer,Product Designer,140000,San Francisco, CA,1,1,API Development (Back-End),0,0,0,Male,NA,7419,807,4245,0,0,0,0,0,0,0,0,0,0,NA,NA
12/6/2018 23:26:28,Salesforce,Senior MTS,Software Engineer,280000,San Francisco, CA,4,2.5,API Development (Back-End),0,0,0,NA,NA,7419,807,4278,0,0,0,0,0,0,0,0,0,0,NA,NA
12/7/2018 17:22:20,Salesforce,lmts,Software Engineer,260000,San Francisco, CA,7,3,DevOps,0,0,0,Male,NA,7419,807,4289,0,0,0,0,0,0,0,0,0,0,NA,NA
12/7/2018 22:02:29,Salesforce,SMTS,Software Engineer,280000,San Francisco, CA,4,0,Distributed Systems (Back-End),180000,50000,50000,NA,NA,7419,807,4305,0,0,0,0,0,0,0,0,0,0,NA,NA
12/8/2018 5:34:47,Salesforce,7,Software Engineering Manager,214000,Herndon, VA,10,2,DevOps,160000,30000,24000,Male,NA,11385,511,4310,0,0,0,0,0,0,0,0,0,0,NA,NA
12/16/2018 13:49:50,Salesforce,Senior Director,Product Manager,360000,San Francisco, CA,10,5,Other,232000,70000,58000,Male,NA,7419,807,4461,0,0,0,0,0,0,0,0,0,0,NA,NA
12/18/2018 21:07:02,Salesforce,Director,Product Manager,321000,San Francisco, CA,14,2,Full Stack,230000,45000,46000,Male,NA,7419,807,4499,0,0,0,0,0,0,0,0,0,0,NA,NA
12/21/2018 14:14:41,Salesforce,Software Engineer (SWE),Software Engineer,198000,San Francisco, CA,0,0,Full Stack,125000,25000,48000,Male,10% Target, $25K Signing, $10K Relocation,7419,807,4578,0,0,0,0,0,0,0,0,0,0,NA,NA
12/22/2018 7:39:34,Salesforce,VP,Product Manager,491000,San Francisco, CA,18,5,Marketing,262000,150000,79000,Male,NA,7419,807,4587,0,0,0,0,0,0,0,0,0,0,NA,NA
12/26/2018 10:18:59,Salesforce,Lead MTS,Software Engineer,238000,San Francisco, CA,10,7,Full Stack,180000,31000,27000,Male,NA,7419,807,4656,0,0,0,0,0,0,0,0,0,0,NA,NA
12/26/2018 13:43:48,Salesforce,Director,Product Designer,315000,San Francisco, CA,16,3,UX,220000,44000,51000,Male,NA,7419,807,4663,0,0,0,0,0,0,0,0,0,0,NA,NA
12/30/2018 20:25:26,Salesforce,Senior MTS,Software Engineer,255000,San Francisco, CA,8,0,API Development (Back-End),170000,60000,25000,Male,NA,7419,807,4783,0,0,0,0,0,0,0,0,0,0,NA,NA
1/3/2019 14:48:58,Salesforce,Senior MTS,Software Engineer,218000,Bellevue, WA,3,0,API Development (Back-End),155000,32000,23000,Male,NA,11470,819,4832,0,0,0,0,0,0,0,0,0,0,NA,NA
1/8/2019 10:10:38,Salesforce,Senior Engineering Manager,Software Engineering Manager,226000,Boulder, CO,11,3,API Development (Back-End),170000,29000,25000,Male,NA,7534,751,4908,0,0,0,0,0,0,0,0,0,0,NA,NA
1/10/2019 11:32:03,Salesforce,AMTS,Software Engineer,175000,San Francisco, CA,0,1,Distributed Systems (Back-End),130000,22000,20000,Male,NA,7419,807,4963,0,0,0,0,0,0,0,0,0,0,NA,NA
1/15/2019 23:03:15,Salesforce,Lead MTS,Software Engineer,248000,San Francisco, CA,10,3,ML / AI,0,0,0,Female,NA,7419,807,5111,0,0,0,0,0,0,0,0,0,0,NA,NA
1/15/2019 23:46:18,Salesforce,Senior Manager,Software Engineering Manager,250000,San Francisco, CA,10,3,Full Stack,0,0,0,Female,NA,7419,807,5113,0,0,0,0,0,0,0,0,0,0,NA,NA
1/16/2019 15:24:42,Salesforce,Senior MTS,Software Engineer,181000,Boulder, CO,6,1,API Development (Back-End),140000,20000,21000,Male,NA,7534,751,5131,0,0,0,0,0,0,0,0,0,0,NA,NA
1/17/2019 18:14:54,Salesforce,Director,Product Manager,350000,San Francisco, CA,20,2,Security,249000,50000,50000,Male,NA,7419,807,5155,0,0,0,0,0,0,0,0,0,0,NA,NA
1/18/2019 18:33:26,Salesforce,MTS,Software Engineer,179000,San Francisco, CA,2,1,Full Stack,140000,25000,14000,Male,NA,7419,807,5188,0,0,0,0,0,0,0,0,0,0,NA,NA
1/18/2019 23:40:18,Salesforce,Senior MTS,Software Engineer,195000,San Francisco, CA,10,3.7,Full Stack,161000,10000,25000,Female,NA,7419,807,5196,0,0,0,0,0,0,0,0,0,0,NA,NA
