timestamp,company,level,title,totalyearlycompensation,location,yearsofexperience,yearsatcompany,tag,basesalary,stockgrantvalue,bonus,gender,otherdetails,cityid,dmaid,rowNumber,Masters_Degree,Bachelors_Degree,Doctorate_Degree,Highschool,Some_College,Race_Asian,Race_White,Race_Two_Or_More,Race_Black,Race_Hispanic,Race,Education
4/14/2018 13:05:22,Microsoft,60,Software Engineer,150000,Seattle, WA,4,0,NA,118000,5000,12000,Male,NA,11527,819,486,0,0,0,0,0,0,0,0,0,0,NA,NA
4/16/2018 6:49:59,Microsoft,62,Software Engineer,230000,Bellevue, WA,3,0,NA,140000,75000,15000,Male,NA,11470,819,493,0,0,0,0,0,0,0,0,0,0,NA,NA
4/24/2018 20:56:35,Microsoft,64,Software Engineer,210000,Seattle, WA,10,10,NA,160000,30000,20000,Male,NA,11527,819,536,0,0,0,0,0,0,0,0,0,0,NA,NA
4/28/2018 11:05:34,Microsoft,62,Product Manager,174000,Seattle, WA,11,3,NA,132000,22000,20000,Male,Stock includes the year's total vest value from the sign-in, yearly performance, and spot award pools,11527,819,550,0,0,0,0,0,0,0,0,0,0,NA,NA
4/30/2018 18:37:16,Microsoft,L66,Product Manager,357000,Redmond, WA,13,13,NA,201000,100000,50000,Male,NA,11521,819,561,0,0,0,0,0,0,0,0,0,0,NA,NA
5/5/2018 14:39:42,Microsoft,64,Software Engineer,229000,Seattle, WA,8.5,8.5,NA,170000,29000,29000,Male,NA,11527,819,578,0,0,0,0,0,0,0,0,0,0,NA,NA
5/7/2018 12:13:22,Microsoft,63,Product Manager,208000,Seattle, WA,10,10,NA,155000,25000,28000,Female,NA,11527,819,580,0,0,0,0,0,0,0,0,0,0,NA,NA
5/8/2018 2:51:46,Microsoft,59,Software Engineer,150000,Bellevue, WA,0,0,NA,107000,30000,10000,Female,NA,11470,819,589,0,0,0,0,0,0,0,0,0,0,NA,NA
5/8/2018 4:54:03,Microsoft,67,Product Manager,600000,Seattle, WA,15,10,NA,210000,350000,150000,Male,NA,11527,819,590,0,0,0,0,0,0,0,0,0,0,NA,NA
5/11/2018 7:46:33,Microsoft,64,Software Engineer,210000,Redmond, WA,11,11,NA,164000,24000,21000,Male,NA,11521,819,616,0,0,0,0,0,0,0,0,0,0,NA,NA
5/13/2018 11:13:59,Microsoft,64,Software Engineer,210000,Redmond, WA,30,18,NA,162000,24000,24000,Male,NA,11521,819,634,0,0,0,0,0,0,0,0,0,0,NA,NA
5/15/2018 7:51:08,Microsoft,61,Software Engineer,181000,Redmond, WA,3,0,NA,147000,75000,40000,Male,NA,11521,819,641,0,0,0,0,0,0,0,0,0,0,NA,NA
5/15/2018 23:58:08,Microsoft,62,Software Engineer,175000,Redmond, WA,5,2,NA,141000,10000,24000,Male,NA,11521,819,649,0,0,0,0,0,0,0,0,0,0,NA,NA
5/16/2018 17:11:53,Microsoft,65,Product Manager,293000,Boulder, CO,16,5,NA,183000,60000,50000,Male,NA,7534,751,655,0,0,0,0,0,0,0,0,0,0,NA,NA
5/16/2018 18:19:22,Microsoft,60,Software Engineer,135750,Redmond, WA,2,0,NA,120000,15000,12000,Male,NA,11521,819,656,0,0,0,0,0,0,0,0,0,0,NA,NA
5/17/2018 8:41:17,Microsoft,64,Software Engineer,238000,Sunnyvale, CA,10,5,NA,178000,35000,25000,Male,NA,7472,807,659,0,0,0,0,0,0,0,0,0,0,NA,NA
5/18/2018 6:14:29,Microsoft,66,Software Engineer,350000,Redmond, WA,20,20,NA,190000,75000,38000,Male,NA,11521,819,670,0,0,0,0,0,0,0,0,0,0,NA,NA
5/18/2018 12:58:27,Microsoft,62,Software Engineer,177000,Redmond, WA,6,4.5,NA,145000,100000,30000,Female,bonus is 30k signing bonus.,11521,819,673,0,0,0,0,0,0,0,0,0,0,NA,NA
5/20/2018 10:21:42,Microsoft,L60,Software Engineer,155500,Redmond, WA,2,0,NA,130000,12500,13000,Male,NA,11521,819,692,0,0,0,0,0,0,0,0,0,0,NA,NA
5/21/2018 15:19:32,Microsoft,61,Software Engineer,195000,Seattle, WA,2,0,NA,130000,31250,33000,Male,NA,11527,819,698,0,0,0,0,0,0,0,0,0,0,NA,NA
5/22/2018 16:47:29,Microsoft,61,Software Engineer,200000,Redmond, WA,6,0,NA,137000,17500,13700,Male,NA,11521,819,709,0,0,0,0,0,0,0,0,0,0,NA,NA
5/24/2018 14:51:36,Microsoft,SDE 2 / 61,Software Engineer,166000,Seattle, WA,5,5,NA,125000,29000,13000,Male,NA,11527,819,723,0,0,0,0,0,0,0,0,0,0,NA,NA
5/24/2018 22:53:22,Microsoft,60,Software Engineer,135000,Redmond, WA,3,1,NA,0,0,0,Male,NA,11521,819,727,0,0,0,0,0,0,0,0,0,0,NA,NA
5/25/2018 15:43:33,Microsoft,60,Software Engineer,150000,Bellevue, WA,2.5,2.5,NA,115000,25000,10700,Male,NA,11470,819,732,0,0,0,0,0,0,0,0,0,0,NA,NA
5/27/2018 18:11:52,Microsoft,63,Software Engineering Manager,320000,New York, NY,15,10,NA,275000,25000,20000,Male,NA,10182,501,738,0,0,0,0,0,0,0,0,0,0,NA,NA
5/30/2018 19:31:37,Microsoft,65,Software Engineer,280000,Seattle, WA,15,9,NA,201000,45000,45000,Male,NA,11527,819,754,0,0,0,0,0,0,0,0,0,0,NA,NA
5/30/2018 22:14:19,Microsoft,59,Software Engineer,162000,Redmond, WA,0,0,NA,108000,120000,35000,Male,NA,11521,819,757,0,0,0,0,0,0,0,0,0,0,NA,NA
6/1/2018 14:59:02,Microsoft,60,Software Engineer,160000,San Francisco, CA,8,1,NA,131000,7000,13000,Male,Plus sign on, other misc.,7419,807,775,0,0,0,0,0,0,0,0,0,0,NA,NA
6/3/2018 2:17:33,Microsoft,65,Software Engineer,340000,Redmond, WA,8,1,NA,200000,100000,40000,Male,NA,11521,819,787,0,0,0,0,0,0,0,0,0,0,NA,NA
6/6/2018 16:16:43,Microsoft,63,Product Manager,176000,Redmond, WA,8,4,Distributed Systems (Back-End),146000,16000,16000,Male,NA,11521,819,835,0,0,0,0,0,0,0,0,0,0,NA,NA
6/8/2018 9:49:25,Microsoft,64,Data Scientist,218000,Seattle, WA,11,11,ML / AI,165000,28000,23000,Male,NA,11527,819,849,0,0,0,0,0,0,0,0,0,0,NA,NA
6/9/2018 9:17:56,Microsoft,61,Software Engineer,189000,Redmond, WA,3,3,API Development (Back-End),0,0,0,NA,NA,11521,819,861,0,0,0,0,0,0,0,0,0,0,NA,NA
6/11/2018 11:52:38,Microsoft,63,Software Engineer,220000,Redmond, WA,7,4,Distributed Systems (Back-End),160000,40000,20000,Male,NA,11521,819,879,0,0,0,0,0,0,0,0,0,0,NA,NA
6/11/2018 19:43:25,Microsoft,63,Product Manager,350000,Sunnyvale, CA,8,1,ML / AI,0,0,0,NA,NA,7472,807,886,0,0,0,0,0,0,0,0,0,0,NA,NA
6/13/2018 22:13:46,Microsoft,63,Software Engineer,190000,Redmond, WA,6,4,Systems software,150000,20000,20000,Male,NA,11521,819,906,0,0,0,0,0,0,0,0,0,0,NA,NA
6/14/2018 20:48:39,Microsoft,L62,Software Engineer,167000,Redmond, WA,7,7,Distributed Systems (Back-End),138000,16000,13000,Male,+21K as Insurance+HSA+401K+ESPP,11521,819,922,0,0,0,0,0,0,0,0,0,0,NA,NA
6/18/2018 18:38:21,Microsoft,62,Product Manager,140000,Redmond, WA,5,5,DevOps,0,0,0,Male,NA,11521,819,950,0,0,0,0,0,0,0,0,0,0,NA,NA
6/18/2018 21:38:43,Microsoft,66,Software Engineering Manager,325000,Redmond, WA,13,13,API Development (Back-End),190000,85000,50000,Male,NA,11521,819,951,0,0,0,0,0,0,0,0,0,0,NA,NA
6/20/2018 0:47:43,Microsoft,65,Data Scientist,340000,Bellevue, WA,11,11,ML / AI,200000,80000,60000,Male,NA,11470,819,957,0,0,0,0,0,0,0,0,0,0,NA,NA
6/25/2018 11:42:09,Microsoft,62,Software Engineer,154000,Redmond, WA,6,3,Full Stack,132000,8000,14000,Female,NA,11521,819,982,0,0,0,0,0,0,0,0,0,0,NA,NA
6/27/2018 23:25:53,Microsoft,68,Product Manager,930000,Seattle, WA,20,3,Full Stack,250000,550000,130000,Male,NA,11527,819,1007,0,0,0,0,0,0,0,0,0,0,NA,NA
6/30/2018 20:57:46,Microsoft,63,Software Engineer,215000,Seattle, WA,15,1,Web Development (Front-End),165000,200000,50000,Male,NA,11527,819,1026,0,0,0,0,0,0,0,0,0,0,NA,NA
6/30/2018 21:00:00,Microsoft,64,Software Engineering Manager,82000,Bangalore, KA, India,11,4,Data Engineering,55000,17000,10000,Male,NA,4058,0,1027,0,0,0,0,0,0,0,0,0,0,NA,NA
7/2/2018 23:11:43,Microsoft,65,Software Engineering Manager,440000,Seattle, WA,20,0,Distributed Systems (Back-End),200000,350000,150000,NA,NA,11527,819,1047,0,0,0,0,0,0,0,0,0,0,NA,NA
7/3/2018 11:43:05,Microsoft,62,Software Engineer,160000,Redmond, WA,6,3,Full Stack,130000,20000,10000,Male,NA,11521,819,1050,0,0,0,0,0,0,0,0,0,0,NA,NA
7/4/2018 18:52:14,Microsoft,64,Software Engineer,228000,Sunnyvale, CA,11,6,iOS,178000,30000,30000,Male,NA,7472,807,1059,0,0,0,0,0,0,0,0,0,0,NA,NA
7/8/2018 8:56:07,Microsoft,L63,Product Manager,77000,Hyderabad, TS, India,13,3,iOS,50000,20000,7000,Male,NA,47926,0,1078,0,0,0,0,0,0,0,0,0,0,NA,NA
7/17/2018 8:45:02,Microsoft,SDE 2,Software Engineer,162000,Redmond, WA,4,4,Embedded,126000,20000,16000,Male,NA,11521,819,1140,0,0,0,0,0,0,0,0,0,0,NA,NA
7/17/2018 18:13:59,Microsoft,62,Software Engineer,200000,Seattle, WA,5,3.5,Distributed Systems (Back-End),0,0,0,Male,NA,11527,819,1143,0,0,0,0,0,0,0,0,0,0,NA,NA
7/18/2018 16:51:56,Microsoft,65,Software Engineering Manager,310000,Seattle, WA,15,12,Distributed Systems (Back-End),190000,56000,57000,Male,NA,11527,819,1152,0,0,0,0,0,0,0,0,0,0,NA,NA
7/19/2018 18:21:50,Microsoft,61,Software Engineer,196000,Sunnyvale, CA,5,1,Networking,0,0,0,Male,NA,7472,807,1161,0,0,0,0,0,0,0,0,0,0,NA,NA
7/20/2018 11:30:44,Microsoft,L59,Software Engineer,163000,Redmond, WA,0,0,Full Stack,108000,30000,20000,Male,Bonus per year is up to 20%,11521,819,1168,0,0,0,0,0,0,0,0,0,0,NA,NA
7/22/2018 3:28:04,Microsoft,66,Product Manager,350000,Seattle, WA,15,15,Cloud,230000,90000,30000,Male,NA,11527,819,1183,0,0,0,0,0,0,0,0,0,0,NA,NA
7/29/2018 14:18:05,Microsoft,60,Product Manager,176000,Seattle, WA,1,1,QA / Testing,116000,20000,20000,Male,New Grad signing bonus 20,11527,819,1228,0,0,0,0,0,0,0,0,0,0,NA,NA
7/29/2018 20:20:05,Microsoft,61,Software Engineer,148000,Seattle, WA,5,4,Distributed Systems (Back-End),0,0,0,Male,NA,11527,819,1229,0,0,0,0,0,0,0,0,0,0,NA,NA
8/2/2018 12:46:36,Microsoft,63,Software Engineer,194000,Seattle, WA,6,4,API Development (Back-End),147000,14000,25000,NA,NA,11527,819,1254,0,0,0,0,0,0,0,0,0,0,NA,NA
8/3/2018 10:40:19,Microsoft,62,Software Engineer,202000,Milwaukee, WI,7,1,Full Stack,138000,25000,20000,NA,NA,11591,617,1260,0,0,0,0,0,0,0,0,0,0,NA,NA
8/4/2018 0:47:07,Microsoft,L60,Software Engineer,135000,Bellevue, WA,4,4,Web Development (Front-End),119500,4500,11000,Male,NA,11470,819,1264,0,0,0,0,0,0,0,0,0,0,NA,NA
8/4/2018 21:57:10,Microsoft,65,Software Engineering Manager,293000,Redmond, WA,16,16,Full Stack,0,0,0,NA,NA,11521,819,1272,0,0,0,0,0,0,0,0,0,0,NA,NA
8/5/2018 18:24:56,Microsoft,60,Software Engineer,141000,Redmond, WA,1,1,Front end app development,118000,8000,15000,NA,NA,11521,819,1274,0,0,0,0,0,0,0,0,0,0,NA,NA
8/5/2018 18:25:04,Microsoft,60,Software Engineer,141000,Redmond, WA,1,1,Front end app development,118000,8000,15000,NA,NA,11521,819,1275,0,0,0,0,0,0,0,0,0,0,NA,NA
8/5/2018 22:44:11,Microsoft,60,Product Manager,117000,Boston, MA,2,2,PM,0,0,0,NA,NA,8816,506,1277,0,0,0,0,0,0,0,0,0,0,NA,NA
8/6/2018 10:15:21,Microsoft,60,Software Engineer,171000,Redmond, WA,1,1,Full Stack,116000,32500,22500,Male,NA,11521,819,1279,0,0,0,0,0,0,0,0,0,0,NA,NA
8/8/2018 7:09:54,Microsoft,61,Software Engineer,160000,San Francisco, CA,9,3,Full Stack,136000,4000,13000,NA,NA,7419,807,1297,0,0,0,0,0,0,0,0,0,0,NA,NA
8/8/2018 17:07:53,Microsoft,62,Software Engineer,174000,Seattle, WA,4,4,Full Stack,0,0,0,NA,NA,11527,819,1305,0,0,0,0,0,0,0,0,0,0,NA,NA
8/8/2018 21:10:32,Microsoft,59,Software Engineer,138000,Redmond, WA,0,0,ML / AI,108000,10000,25000,NA,NA,11521,819,1313,0,0,0,0,0,0,0,0,0,0,NA,NA
8/10/2018 6:26:59,Microsoft,59,Product Manager,164000,Redmond, WA,0,0,Program Manager,109000,35000,20000,NA,NA,11521,819,1345,0,0,0,0,0,0,0,0,0,0,NA,NA
8/10/2018 23:40:25,Microsoft,59,Software Engineer,155000,Redmond, WA,3,0,Web Development (Front-End),112000,12000,10000,NA,NA,11521,819,1362,0,0,0,0,0,0,0,0,0,0,NA,NA
8/11/2018 21:28:53,Microsoft,63,Software Engineer,170000,Seattle, WA,25,11,Distributed Systems (Back-End),0,0,0,NA,NA,11527,819,1372,0,0,0,0,0,0,0,0,0,0,NA,NA
8/13/2018 17:37:52,Microsoft,32,Software Engineer,202000,Seattle, WA,11,11,Web Development (Front-End),152000,207000,17000,NA,NA,11527,819,1392,0,0,0,0,0,0,0,0,0,0,NA,NA
8/14/2018 11:16:42,Microsoft,L63,Product Manager,181000,Seattle, WA,3,1.5,Full Stack,147000,11000,22000,NA,NA,11527,819,1398,0,0,0,0,0,0,0,0,0,0,NA,NA
8/14/2018 14:58:15,Microsoft,61,Software Engineer,224000,Redmond, WA,3,3,Networking,138000,63000,23000,NA,NA,11521,819,1406,0,0,0,0,0,0,0,0,0,0,NA,NA
8/14/2018 15:45:17,Microsoft,65,Software Engineering Manager,215000,Vancouver, BC, Canada,15,1,API Development (Back-End),0,0,0,NA,NA,1320,0,1409,0,0,0,0,0,0,0,0,0,0,NA,NA
8/14/2018 17:48:17,Microsoft,63,Software Engineer,249000,Seattle, WA,7,1,Cloud,151000,80000,18000,NA,NA,11527,819,1411,0,0,0,0,0,0,0,0,0,0,NA,NA
8/14/2018 20:07:17,Microsoft,60,Software Engineer,150000,Redmond, WA,2,0.5,Distributed Systems (Back-End),0,0,0,NA,NA,11521,819,1415,0,0,0,0,0,0,0,0,0,0,NA,NA
8/14/2018 21:11:19,Microsoft,63,Software Engineer,261000,Redmond, WA,8,8,Distributed Systems (Back-End),159000,82000,20000,NA,NA,11521,819,1419,0,0,0,0,0,0,0,0,0,0,NA,NA
8/14/2018 21:55:43,Microsoft,61,Software Engineer,193000,Seattle, WA,2,2,Full Stack,132000,40000,21000,NA,NA,11527,819,1420,0,0,0,0,0,0,0,0,0,0,NA,NA
8/14/2018 23:25:11,Microsoft,65,Software Engineer,221000,Redmond, WA,12,8,ML / AI,181000,20000,20000,NA,NA,11521,819,1423,0,0,0,0,0,0,0,0,0,0,NA,NA
8/15/2018 12:23:35,Microsoft,67,Data Scientist,500000,Seattle, WA,20,3,ML / AI,0,0,0,NA,NA,11527,819,1432,0,0,0,0,0,0,0,0,0,0,NA,NA
8/15/2018 13:22:39,Microsoft,61,Software Engineer,165000,Redmond, WA,4,0,Surface,130000,25000,10000,NA,NA,11521,819,1434,0,0,0,0,0,0,0,0,0,0,NA,NA
8/15/2018 15:05:54,Microsoft,60,Product Manager,250000,Seattle, WA,2,2,Mobile (iOS + Android),119000,110000,21000,NA,NA,11527,819,1436,0,0,0,0,0,0,0,0,0,0,NA,NA
8/15/2018 15:18:14,Microsoft,60,Software Engineer,145000,Bellevue, WA,2,2,Web Development (Front-End),120000,7000,18000,NA,NA,11470,819,1438,0,0,0,0,0,0,0,0,0,0,NA,NA
8/15/2018 15:21:32,Microsoft,61,Software Engineer,185000,Redmond, WA,2,2,Full Stack,133000,35000,18000,NA,NA,11521,819,1439,0,0,0,0,0,0,0,0,0,0,NA,NA
8/15/2018 15:22:17,Microsoft,L5,Software Engineer,180000,Seattle, WA,2,0.5,API Development (Back-End),130000,19000,10000,NA,NA,11527,819,1440,0,0,0,0,0,0,0,0,0,0,NA,NA
8/15/2018 15:25:12,Microsoft,62,Software Engineer,200000,Redmond, WA,4,4,Web Development (Front-End),0,0,0,NA,NA,11521,819,1441,0,0,0,0,0,0,0,0,0,0,NA,NA
8/15/2018 15:29:35,Microsoft,61,Software Engineer,143000,Bellevue, WA,5,5,Full Stack,126000,5000,12000,NA,NA,11470,819,1442,0,0,0,0,0,0,0,0,0,0,NA,NA
8/15/2018 15:30:07,Microsoft,62,Software Engineer,172000,Redmond, WA,12,10,iOS,147000,11000,14000,NA,NA,11521,819,1443,0,0,0,0,0,0,0,0,0,0,NA,NA
8/15/2018 15:32:58,Microsoft,61,Software Engineer,211000,Redmond, WA,2,2,DevOps,136000,55000,20000,NA,NA,11521,819,1444,0,0,0,0,0,0,0,0,0,0,NA,NA
8/15/2018 15:38:02,Microsoft,62,Data Scientist,220000,Redmond, WA,2,2,ML / AI,137000,67000,15000,NA,NA,11521,819,1445,0,0,0,0,0,0,0,0,0,0,NA,NA
8/15/2018 15:48:49,Microsoft,61,Software Engineer,196000,Seattle, WA,4,4,App development,133000,7000,15000,NA,NA,11527,819,1447,0,0,0,0,0,0,0,0,0,0,NA,NA
8/15/2018 16:03:42,Microsoft,61,Software Engineer,200000,Seattle, WA,3,1,Distributed Systems (Back-End),133000,30000,30000,NA,NA,11527,819,1448,0,0,0,0,0,0,0,0,0,0,NA,NA
8/15/2018 16:11:19,Microsoft,61,Software Engineer,210000,Redmond, WA,2,2,Full Stack,130000,60000,20000,NA,NA,11521,819,1449,0,0,0,0,0,0,0,0,0,0,NA,NA
8/15/2018 16:13:52,Microsoft,SDE,Software Engineer,208000,Seattle, WA,0,0,ML / AI,108000,50000,50000,NA,NA,11527,819,1450,0,0,0,0,0,0,0,0,0,0,NA,NA
8/15/2018 16:49:12,Microsoft,61,Product Manager,185000,Bellevue, WA,2,2,Data,129000,39000,17000,NA,NA,11470,819,1452,0,0,0,0,0,0,0,0,0,0,NA,NA
8/15/2018 16:50:55,Microsoft,61,Product Manager,185000,Bellevue, WA,2,2,Data,129000,39000,17000,NA,NA,11470,819,1453,0,0,0,0,0,0,0,0,0,0,NA,NA
8/15/2018 17:05:46,Microsoft,61,Software Engineer,213000,Seattle, WA,4,4,Security,133000,9000,21000,NA,NA,11527,819,1456,0,0,0,0,0,0,0,0,0,0,NA,NA
8/15/2018 17:08:15,Microsoft,61,Product Manager,167000,Seattle, WA,4,1,Web Development (Front-End),127000,15000,15000,NA,NA,11527,819,1457,0,0,0,0,0,0,0,0,0,0,NA,NA
