timestamp,company,level,title,totalyearlycompensation,location,yearsofexperience,yearsatcompany,tag,basesalary,stockgrantvalue,bonus,gender,otherdetails,cityid,dmaid,rowNumber,Masters_Degree,Bachelors_Degree,Doctorate_Degree,Highschool,Some_College,Race_Asian,Race_White,Race_Two_Or_More,Race_Black,Race_Hispanic,Race,Education
1/24/2018 4:51:35,Google,T7,Software Engineer,1120000,New York, NY,10,7,NA,252000,790000,78000,NA,NA,10182,501,242,0,0,0,0,0,0,0,0,0,0,NA,NA
2/3/2018 15:42:09,Google,L4,Software Engineer,320000,Mountain View, CA,3,3,NA,150000,140000,30000,NA,NA,7322,807,270,0,0,0,0,0,0,0,0,0,0,NA,NA
2/8/2018 7:46:21,Google,L5,Product Manager,350000,San Francisco, CA,5,2,NA,177000,110000,26000,NA,NA,7419,807,287,0,0,0,0,0,0,0,0,0,0,NA,NA
2/15/2018 9:12:47,Google,L3,Software Engineer,217000,New York, NY,3,0,NA,140000,56000,21000,NA,No degree, used competing offer from Facebook,10182,501,312,0,0,0,0,0,0,0,0,0,0,NA,NA
2/20/2018 21:03:34,Google,L4,Software Engineer,290000,Seattle, WA,5,3,NA,0,0,0,NA,NA,11527,819,326,0,0,0,0,0,0,0,0,0,0,NA,NA
3/11/2018 12:19:14,Google,L6,Software Engineering Manager,400000,Dublin, DN, Ireland,20,11,NA,120000,310000,30000,NA,NA,4015,0,380,0,0,0,0,0,0,0,0,0,0,NA,NA
3/11/2018 12:20:10,Google,5,Software Engineer,260000,Dublin, DN, Ireland,17,9,NA,120000,115000,25000,NA,NA,4015,0,381,0,0,0,0,0,0,0,0,0,0,NA,NA
3/14/2018 15:23:01,Google,L5,Software Engineer,395000,Mountain View, CA,7,1,NA,190000,175000,60000,NA,NA,7322,807,391,0,0,0,0,0,0,0,0,0,0,NA,NA
3/15/2018 7:58:40,Google,L4,Software Engineer,230000,Seattle, WA,4,2,NA,130000,72000,28000,NA,NA,11527,819,393,0,0,0,0,0,0,0,0,0,0,NA,NA
3/24/2018 19:56:54,Google,L7,Software Engineer,650000,San Jose, CA,10,3,NA,0,0,0,NA,NA,7422,807,415,0,0,0,0,0,0,0,0,0,0,NA,NA
4/8/2018 9:22:48,Google,L4,Software Engineer,320000,Mountain View, CA,6.75,0,NA,170000,125000,26000,NA,NA,7322,807,458,0,0,0,0,0,0,0,0,0,0,NA,NA
4/9/2018 17:17:05,Google,T4,Software Engineer,480000,Mountain View, CA,6,2,NA,170000,280000,30000,NA,NA,7322,807,462,0,0,0,0,0,0,0,0,0,0,NA,NA
4/10/2018 11:52:29,Google,T5,Software Engineer,260000,Pittsburgh, PA,6,6,NA,0,0,0,NA,NA,10648,508,466,0,0,0,0,0,0,0,0,0,0,NA,NA
4/15/2018 11:47:53,Google,L6,Software Engineer,640000,Mountain View, CA,11,4,NA,210000,380000,50000,Male,NA,7322,807,489,0,0,0,0,0,0,0,0,0,0,NA,NA
4/24/2018 20:05:01,Google,L3,Software Engineer,225000,New York, NY,4,2,NA,130000,60000,25000,Male,NA,10182,501,535,0,0,0,0,0,0,0,0,0,0,NA,NA
5/5/2018 12:43:32,Google,L4,Software Engineer,230000,Seattle, WA,3.5,2.5,NA,124000,79500,26600,Male,NA,11527,819,576,0,0,0,0,0,0,0,0,0,0,NA,NA
5/8/2018 20:14:34,Google,L7,Software Engineering Manager,749000,Mountain View, CA,28,3.5,NA,247000,430000,70000,Male,NA,7322,807,596,0,0,0,0,0,0,0,0,0,0,NA,NA
5/9/2018 6:25:03,Google,L3,Software Engineer,143000,Cambridge, EN, United Kingdom,0,0,NA,105000,22500,16000,Male,NA,4878,0,601,0,0,0,0,0,0,0,0,0,0,NA,NA
5/11/2018 8:33:03,Google,Senior,Software Engineer,315000,San Francisco, CA,12,1.5,NA,191000,78000,60000,Male,Acquisition was cash bonus heavy,7419,807,617,0,0,0,0,0,0,0,0,0,0,NA,NA
5/13/2018 1:19:31,Google,L3,Software Engineer,199000,San Francisco, CA,1,0,NA,135000,44000,20000,Male,135k Base/ 175K Stock/ 25k Sign On,7419,807,629,0,0,0,0,0,0,0,0,0,0,NA,NA
5/14/2018 18:28:23,Google,L5,Software Engineer,330000,Kirkland, WA,20,6,NA,160000,140000,30000,Male,NA,11497,819,639,0,0,0,0,0,0,0,0,0,0,NA,NA
5/14/2018 18:44:30,Google,T7,Software Engineer,660000,San Jose, CA,10,3,NA,0,0,0,NA,NA,7422,807,640,0,0,0,0,0,0,0,0,0,0,NA,NA
5/19/2018 20:07:37,Google,L5,Software Engineer,423000,Mountain View, CA,9,0,NA,180000,900000,15000,Male,iOS experienced engineer coming from FB,7322,807,687,0,0,0,0,0,0,0,0,0,0,NA,NA
5/23/2018 20:20:09,Google,L4,Software Engineer,227000,New York, NY,4,2,NA,137000,65000,24500,Male,NA,10182,501,718,0,0,0,0,0,0,0,0,0,0,NA,NA
5/24/2018 11:33:07,Google,Group Product Manager,Product Manager,900000,Mountain View, CA,18,2,NA,210000,600000,90000,Male,NA,7322,807,721,0,0,0,0,0,0,0,0,0,0,NA,NA
5/27/2018 10:52:41,Google,L6,Software Engineer,400000,Mountain View, CA,7,7,NA,0,0,0,NA,NA,7322,807,736,0,0,0,0,0,0,0,0,0,0,NA,NA
5/30/2018 9:20:46,Google,T4,Software Engineer,180000,London, EN, United Kingdom,3,3,NA,0,0,0,NA,NA,12008,0,751,0,0,0,0,0,0,0,0,0,0,NA,NA
6/2/2018 0:38:26,Google,L3,Software Engineer,196000,Mountain View, CA,1,3,NA,118000,60000,18000,Male,NA,7322,807,780,0,0,0,0,0,0,0,0,0,0,NA,NA
6/2/2018 9:57:28,Google,7,Product Manager,690000,Seattle, WA,12,7,NA,225000,275000,75000,Male,NA,11527,819,784,0,0,0,0,0,0,0,0,0,0,NA,NA
6/5/2018 12:44:52,Google,L3,Software Engineer,208000,Mountain View, CA,0,0,Distributed Systems (Back-End),116000,65000,17000,Male,40k signing,7322,807,805,0,0,0,0,0,0,0,0,0,0,NA,NA
6/7/2018 12:20:48,Google,L3,Software Engineer,173000,Mountain View, CA,1,0,NA,116000,25000,32000,Male,NA,7322,807,841,0,0,0,0,0,0,0,0,0,0,NA,NA
6/7/2018 17:02:43,Google,L5,Software Engineer,310000,Sunnyvale, CA,16,1,DevOps,155000,470000,15000,Male,Sign on 50 k,7472,807,843,0,0,0,0,0,0,0,0,0,0,NA,NA
6/8/2018 15:43:51,Google,L3,Software Engineer,138000,Seattle, WA,0,0,ML / AI,94000,30000,14000,Male,NA,11527,819,854,0,0,0,0,0,0,0,0,0,0,NA,NA
6/10/2018 11:35:38,Google,L4,Software Engineer,251000,Zurich, ZH, Switzerland,8,6,Distributed Systems (Back-End),159000,60000,32000,Male,total with stock at grant (not vest) value,6736,0,869,0,0,0,0,0,0,0,0,0,0,NA,NA
6/11/2018 9:55:15,Google,L4,Software Engineer,236000,Seattle, WA,6,0,Distributed Systems (Back-End),133000,330000,20000,Male,NA,11527,819,878,0,0,0,0,0,0,0,0,0,0,NA,NA
6/11/2018 12:06:16,Google,Staff,Software Engineer,500000,Seattle, WA,25,6,Distributed Systems (Back-End),220000,220000,60000,Male,NA,11527,819,880,0,0,0,0,0,0,0,0,0,0,NA,NA
6/11/2018 20:22:10,Google,L6,Product Manager,475000,Mountain View, CA,10,2,NA,196000,239000,40000,Male,NA,7322,807,887,0,0,0,0,0,0,0,0,0,0,NA,NA
6/12/2018 7:46:01,Google,L4,Software Engineer,257000,New York, NY,7,1,ML / AI,156000,78000,23000,Male,NA,10182,501,890,0,0,0,0,0,0,0,0,0,0,NA,NA
6/14/2018 0:14:50,Google,L6,Product Manager,380000,Seattle, WA,12,3,NA,185000,0,0,Male,NA,11527,819,909,0,0,0,0,0,0,0,0,0,0,NA,NA
6/19/2018 11:33:58,Google,L4,Software Engineer,300000,Sunnyvale, CA,7,0,System SW,155000,450000,23000,Male,NA,7472,807,954,0,0,0,0,0,0,0,0,0,0,NA,NA
6/20/2018 0:49:11,Google,L6,Data Scientist,690000,Kirkland, WA,10,0,ML / AI,240000,298000,72000,Male,NA,11497,819,958,0,0,0,0,0,0,0,0,0,0,NA,NA
6/24/2018 0:45:58,Google,L3,Software Engineer,222000,Seattle, WA,2,2,API Development (Back-End),122000,61000,38000,Male,NA,11527,819,979,0,0,0,0,0,0,0,0,0,0,NA,NA
6/26/2018 17:54:21,Google,L3,Software Engineer,195000,Mountain View, CA,5,5,Full Stack,140000,200000,20000,Male,NA,7322,807,999,0,0,0,0,0,0,0,0,0,0,NA,NA
6/29/2018 10:06:21,Google,T6,Software Engineer,505000,Mountain View, CA,11,2,ML / AI,220000,45000,265000,Male,NA,7322,807,1016,0,0,0,0,0,0,0,0,0,0,NA,NA
6/30/2018 22:40:48,Google,L4,Software Engineer,284000,Sunnyvale, CA,3,3,Infrastructure,160000,400000,24000,Male,NA,7472,807,1029,0,0,0,0,0,0,0,0,0,0,NA,NA
7/1/2018 9:13:51,Google,T3,Software Engineer,185000,Seattle, WA,1.5,0,Distributed Systems (Back-End),118000,50000,17000,Male,NA,11527,819,1034,0,0,0,0,0,0,0,0,0,0,NA,NA
7/1/2018 12:28:28,Google,L3,Software Engineer,237000,Mountain View, CA,1,1,ML / AI,0,0,0,NA,NA,7322,807,1036,0,0,0,0,0,0,0,0,0,0,NA,NA
7/1/2018 13:05:31,Google,L4,Software Engineer,400000,Mountain View, CA,6,3,API Development (Back-End),160000,205000,35000,Male,NA,7322,807,1037,0,0,0,0,0,0,0,0,0,0,NA,NA
7/1/2018 20:33:37,Google,L3,Software Engineer,222000,Mountain View, CA,2,0,iOS,140000,61000,21000,Male,NA,7322,807,1044,0,0,0,0,0,0,0,0,0,0,NA,NA
7/4/2018 9:39:39,Google,L4,Software Engineer,283000,Sunnyvale, CA,5,1,Web Development (Front-End),170000,350000,25000,Male,NA,7472,807,1054,0,0,0,0,0,0,0,0,0,0,NA,NA
7/7/2018 20:21:59,Google,L4,Product Manager,230000,Mountain View, CA,8,1,NA,140000,65000,25000,Male,NA,7322,807,1076,0,0,0,0,0,0,0,0,0,0,NA,NA
7/9/2018 11:03:18,Google,L4,Software Engineer,326000,Seattle, WA,10,4,iOS,150000,144000,32000,Male,NA,11527,819,1083,0,0,0,0,0,0,0,0,0,0,NA,NA
7/30/2018 23:30:37,Google,3,Software Engineer,240000,Mountain View, CA,2.5,2.5,NA,122000,96000,20000,Female,NA,7322,807,1240,0,0,0,0,0,0,0,0,0,0,NA,NA
8/4/2018 1:00:27,Google,L4,Software Engineer,218000,Kirkland, WA,4,0,Android,135000,62500,13500,Male,NA,11497,819,1265,0,0,0,0,0,0,0,0,0,0,NA,NA
8/5/2018 20:00:41,Google,T4,Software Engineer,191000,New York, NY,4,0.5,Full Stack,136000,32000,21000,NA,NA,10182,501,1276,0,0,0,0,0,0,0,0,0,0,NA,NA
8/8/2018 22:24:34,Google,T5,Software Engineer,500000,Mountain View, CA,6,3,Systems software,0,0,0,NA,NA,7322,807,1316,0,0,0,0,0,0,0,0,0,0,NA,NA
8/9/2018 19:09:07,Google,L5,Software Engineer,530000,Seattle, WA,12,3,System Programming,190000,298000,42000,NA,NA,11527,819,1336,0,0,0,0,0,0,0,0,0,0,NA,NA
8/9/2018 23:41:40,Google,SWE III,Software Engineer,255000,Mountain View, CA,1,0,ML / AI,145000,90000,20000,NA,NA,7322,807,1340,0,0,0,0,0,0,0,0,0,0,NA,NA
8/10/2018 22:59:26,Google,L5,Software Engineer,325000,Mountain View, CA,3,3,API Development (Back-End),166000,0,0,NA,NA,7322,807,1361,0,0,0,0,0,0,0,0,0,0,NA,NA
8/12/2018 14:23:39,Google,L5,Product Manager,350000,Mountain View, CA,6,0,ML / AI,165000,150000,25000,NA,NA,7322,807,1380,0,0,0,0,0,0,0,0,0,0,NA,NA
8/14/2018 11:59:51,Google,L6,Software Engineer,470000,Mountain View, CA,30,7,Distributed Systems (Back-End),0,0,0,NA,NA,7322,807,1399,0,0,0,0,0,0,0,0,0,0,NA,NA
8/14/2018 22:53:48,Google,T5,Product Manager,370000,Palo Alto, CA,10,6,Full Stack,155000,180000,35000,NA,NA,7351,807,1422,0,0,0,0,0,0,0,0,0,0,NA,NA
8/15/2018 8:00:38,Google,T3,Software Engineer,172000,Kirkland, WA,1,0,Web Development (Front-End),118000,36000,18000,NA,NA,11497,819,1427,0,0,0,0,0,0,0,0,0,0,NA,NA
8/15/2018 8:27:36,Google,L4,Software Engineer,250000,Los Angeles, CA,3,3,API Development (Back-End),138000,84000,28000,NA,NA,7275,803,1428,0,0,0,0,0,0,0,0,0,0,NA,NA
8/15/2018 17:51:05,Google,L6,Solution Architect,249000,Dallas, TX,20,0,Cloud,170000,180000,34000,NA,“Staff Solutions Consultant”,11039,623,1459,0,0,0,0,0,0,0,0,0,0,NA,NA
8/15/2018 20:26:27,Google,T5,Software Engineer,350000,New York, NY,5,5,Distributed Systems (Back-End),180000,150000,30000,NA,NA,10182,501,1472,0,0,0,0,0,0,0,0,0,0,NA,NA
8/15/2018 23:15:41,Google,T4,Software Engineer,374000,Mountain View, CA,8,1,Full Stack,164000,160000,50000,NA,NA,7322,807,1479,0,0,0,0,0,0,0,0,0,0,NA,NA
8/16/2018 19:24:09,Google,L4,Product Manager,300000,Mountain View, CA,3,2,Distributed Systems (Back-End),0,0,0,NA,NA,7322,807,1507,0,0,0,0,0,0,0,0,0,0,NA,NA
8/17/2018 11:50:02,Google,L4,Software Engineer,272000,New York, NY,5,0,ML / AI,0,0,0,NA,NA,10182,501,1523,0,0,0,0,0,0,0,0,0,0,NA,NA
8/17/2018 22:58:54,Google,T4,Software Engineer,180000,Sunnyvale, CA,9,0,API Development (Back-End),137000,20000,22000,NA,NA,7472,807,1534,0,0,0,0,0,0,0,0,0,0,NA,NA
8/19/2018 22:51:01,Google,L5,Product Manager,350000,Mountain View, CA,6,0,ML / AI,165000,150000,25000,NA,NA,7322,807,1570,0,0,0,0,0,0,0,0,0,0,NA,NA
8/22/2018 7:39:25,Google,L4,Software Engineer,253000,Seattle, WA,15,4,Distributed Systems (Back-End),150000,80000,27000,NA,NA,11527,819,1601,0,0,0,0,0,0,0,0,0,0,NA,NA
8/22/2018 10:13:16,Google,L6,Software Engineering Manager,500000,San Francisco, CA,12,1,Distributed Systems (Back-End),210000,225000,4000,NA,NA,7419,807,1602,0,0,0,0,0,0,0,0,0,0,NA,NA
8/22/2018 21:05:20,Google,L5,Technical Program Manager,269000,Mountain View, CA,15,2,Healthcare,151000,93000,25000,NA,NA,7322,807,1617,0,0,0,0,0,0,0,0,0,0,NA,NA
8/23/2018 18:52:45,Google,SWE III,Software Engineer,246000,Sunnyvale, CA,20,0,Distributed Systems (Back-End),146000,75000,25000,NA,NA,7472,807,1638,0,0,0,0,0,0,0,0,0,0,NA,NA
8/25/2018 23:03:31,Google,T7,Product Manager,500000,Seattle, WA,16,2,ML / AI,212000,130000,54000,NA,NA,11527,819,1691,0,0,0,0,0,0,0,0,0,0,NA,NA
8/27/2018 16:06:03,Google,T4,Software Engineer,285000,Boulder, CO,5,5,Full Stack,0,0,0,NA,NA,7534,751,1718,0,0,0,0,0,0,0,0,0,0,NA,NA
8/31/2018 20:20:21,Google,T3,Software Engineering Manager,995000,Mountain View, CA,10,5,Full Stack,500000,400000,50000,NA,NA,7322,807,1787,0,0,0,0,0,0,0,0,0,0,NA,NA
9/2/2018 22:59:29,Google,7,Product Manager,600000,Mountain View, CA,12,4,Dad,0,0,0,NA,NA,7322,807,1805,0,0,0,0,0,0,0,0,0,0,NA,NA
9/3/2018 15:14:37,Google,L4,Software Engineer,326000,San Bruno, CA,5,1,Distributed Systems (Back-End),170000,130000,26000,NA,NA,7413,807,1808,0,0,0,0,0,0,0,0,0,0,NA,NA
9/3/2018 22:59:00,Google,L4,Product Manager,230000,Mountain View, CA,8,0,PM,140000,70000,20000,NA,NA,7322,807,1813,0,0,0,0,0,0,0,0,0,0,NA,NA
9/4/2018 9:06:03,Google,T3,Software Engineer,171000,New York, NY,0,0,Full Stack,0,0,0,NA,NA,10182,501,1815,0,0,0,0,0,0,0,0,0,0,NA,NA
9/4/2018 13:31:29,Google,T3,Software Engineer,203000,Mountain View, CA,4,4,Android,122000,60000,17000,NA,NA,7322,807,1824,0,0,0,0,0,0,0,0,0,0,NA,NA
9/4/2018 23:06:46,Google,L7,Solution Architect,600000,Seattle, WA,20,2,ML / AI,0,0,0,NA,NA,11527,819,1832,0,0,0,0,0,0,0,0,0,0,NA,NA
9/4/2018 23:58:19,Google,L6,Product Manager,204000,Mountain View, CA,12,8,Mobile (iOS + Android),204000,125000,36000,NA,NA,7322,807,1833,0,0,0,0,0,0,0,0,0,0,NA,NA
9/5/2018 1:24:39,Google,L4,Software Engineer,250000,Sunnyvale, CA,7,3,Testing (SDET),133000,23000,94000,NA,NA,7472,807,1835,0,0,0,0,0,0,0,0,0,0,NA,NA
9/6/2018 19:20:01,Google,T4,Software Engineer,231000,Sunnyvale, CA,3,2,Android,140000,137000,25000,NA,NA,7472,807,1875,0,0,0,0,0,0,0,0,0,0,NA,NA
9/6/2018 22:14:41,Google,L4,Software Engineer,248000,Mountain View, CA,5,5,Distributed Systems (Back-End),148000,70000,30000,NA,NA,7322,807,1891,0,0,0,0,0,0,0,0,0,0,NA,NA
9/7/2018 2:02:57,Google,Senior SWE,Software Engineer,218000,London, EN, United Kingdom,9,8,Mobile (iOS + Android),129000,67000,22000,NA,Converted from GBP to USD,12008,0,1903,0,0,0,0,0,0,0,0,0,0,NA,NA
9/7/2018 3:26:42,Google,T4,Software Engineer,81000,Warsaw, MZ, Poland,5,2,Distributed Systems (Back-End),45000,23000,12000,NA,NA,12730,0,1905,0,0,0,0,0,0,0,0,0,0,NA,NA
9/7/2018 9:08:07,Google,L3,Software Engineer,224000,New York, NY,2,0,Data,135000,69000,20000,NA,NA,10182,501,1924,0,0,0,0,0,0,0,0,0,0,NA,NA
9/7/2018 10:25:00,Google,SWE II,Software Engineer,192000,Mountain View, CA,0,2,Testing (SDET),127000,45000,20000,NA,NA,7322,807,1929,0,0,0,0,0,0,0,0,0,0,NA,NA
9/8/2018 3:57:24,Google,T5,Software Engineer,640000,San Francisco, CA,20,5,Compilers,190000,400000,40000,NA,NA,7419,807,1952,0,0,0,0,0,0,0,0,0,0,NA,NA
9/8/2018 7:22:28,Google,L3,Software Engineer,198000,Mountain View, CA,0,1,Full Stack,120000,57000,21000,NA,NA,7322,807,1953,0,0,0,0,0,0,0,0,0,0,NA,NA
9/9/2018 0:32:26,Google,T4,Software Engineer,300000,Mountain View, CA,3,3,Distributed Systems (Back-End),143000,80000,26000,NA,NA,7322,807,1967,0,0,0,0,0,0,0,0,0,0,NA,NA
9/10/2018 11:29:08,Google,L3,Software Engineer,183000,San Francisco, CA,1,0,API Development (Back-End),120000,45000,18000,NA,NA,7419,807,1989,0,0,0,0,0,0,0,0,0,0,NA,NA
9/11/2018 6:57:17,Google,T5,Software Engineer,440000,Mountain View, CA,10,7,Distributed Systems (Back-End),180000,215000,45000,NA,NA,7322,807,2001,0,0,0,0,0,0,0,0,0,0,NA,NA
9/11/2018 15:42:37,Google,T4,Software Engineer,298000,Mountain View, CA,18,5,Testing (SDET),161000,27000,21000,NA,NA,7322,807,2014,0,0,0,0,0,0,0,0,0,0,NA,NA
9/11/2018 22:43:33,Google,L4,Product Designer,270000,Mountain View, CA,5,1,ML / AI,0,0,0,NA,NA,7322,807,2021,0,0,0,0,0,0,0,0,0,0,NA,NA
9/12/2018 4:09:33,Google,L6,Software Engineering Manager,445000,Dublin, DN, Ireland,15,15,Distributed Systems (Back-End),165000,245000,33000,NA,NA,4015,0,2024,0,0,0,0,0,0,0,0,0,0,NA,NA
9/13/2018 19:25:21,Google,T5,Software Engineer,340000,Mountain View, CA,8,1,System Software,185000,120000,35000,NA,NA,7322,807,2051,0,0,0,0,0,0,0,0,0,0,NA,NA
9/14/2018 0:29:43,Google,L6,Data Scientist,700000,Seattle, WA,6,2,ML / AI,221000,300000,44000,NA,NA,11527,819,2059,0,0,0,0,0,0,0,0,0,0,NA,NA
9/14/2018 6:10:35,Google,T3,Software Engineer,175000,San Bruno, CA,2,0,Full Stack,125000,25000,25000,NA,NA,7413,807,2060,0,0,0,0,0,0,0,0,0,0,NA,NA
9/16/2018 7:47:58,Google,L4,Software Engineer,255000,Sunnyvale, CA,5,0,DevOps,160000,285000,184000,NA,NA,7472,807,2085,0,0,0,0,0,0,0,0,0,0,NA,NA
9/16/2018 9:50:19,Google,T6,Software Engineer,505000,Sunnyvale, CA,20,6,Security,223000,200000,52000,NA,NA,7472,807,2088,0,0,0,0,0,0,0,0,0,0,NA,NA
9/16/2018 13:07:48,Google,T3,Software Engineer,143000,Seattle, WA,0,0,API Development (Back-End),105000,23000,15000,NA,NA,11527,819,2094,0,0,0,0,0,0,0,0,0,0,NA,NA
9/17/2018 17:40:24,Google,L4,Product Manager,200000,Mountain View, CA,5,0,General,130000,43000,27000,NA,NA,7322,807,2118,0,0,0,0,0,0,0,0,0,0,NA,NA
9/17/2018 23:21:51,Google,T4,Software Engineer,280000,Mountain View, CA,10,3,Web Development (Front-End),130000,100000,50000,NA,NA,7322,807,2125,0,0,0,0,0,0,0,0,0,0,NA,NA
9/19/2018 21:29:04,Google,T5,Software Engineer,355000,Mountain View, CA,16,4,API Development (Back-End),190000,130000,35000,NA,NA,7322,807,2155,0,0,0,0,0,0,0,0,0,0,NA,NA
9/19/2018 21:31:24,Google,T5,Software Engineer,355000,Mountain View, CA,16,4,API Development (Back-End),190000,130000,35000,NA,NA,7322,807,2156,0,0,0,0,0,0,0,0,0,0,NA,NA
9/20/2018 10:27:38,Google,L4,Product Designer,247000,Mountain View, CA,6,2,iOS,0,0,0,NA,NA,7322,807,2164,0,0,0,0,0,0,0,0,0,0,NA,NA
9/20/2018 23:20:44,Google,L3,Software Engineer,190000,Seattle, WA,1,0,iOS,120000,50000,20000,NA,NA,11527,819,2178,0,0,0,0,0,0,0,0,0,0,NA,NA
9/21/2018 7:00:23,Google,T3,Software Engineer,193000,New York, NY,2,2,Web Development (Front-End),120000,60000,13000,NA,NA,10182,501,2181,0,0,0,0,0,0,0,0,0,0,NA,NA
9/22/2018 10:41:16,Google,L4,Software Engineer,255000,Sunnyvale, CA,6,3,Distributed Systems (Back-End),142000,0,0,NA,NA,7472,807,2215,0,0,0,0,0,0,0,0,0,0,NA,NA
9/22/2018 10:41:19,Google,L4,Software Engineer,255000,Sunnyvale, CA,6,3,Distributed Systems (Back-End),142000,0,0,NA,NA,7472,807,2216,0,0,0,0,0,0,0,0,0,0,NA,NA
9/22/2018 15:25:29,Google,L4,Software Engineer,261000,San Francisco, CA,6,6,Full Stack,158000,75000,28000,NA,NA,7419,807,2220,0,0,0,0,0,0,0,0,0,0,NA,NA
9/22/2018 22:53:37,Google,L4,Software Engineer,276000,Mountain View, CA,10,2,Full Stack,159000,83000,34000,NA,NA,7322,807,2227,0,0,0,0,0,0,0,0,0,0,NA,NA
9/23/2018 15:23:43,Google,L4,Software Engineer,250000,Boulder, CO,5,5,Distributed Systems (Back-End),125000,100000,25000,NA,NA,7534,751,2241,0,0,0,0,0,0,0,0,0,0,NA,NA
9/23/2018 15:41:37,Google,L6,Product Manager,230000,Mountain View, CA,14,5,Game Development,0,0,0,NA,NA,7322,807,2243,0,0,0,0,0,0,0,0,0,0,NA,NA
9/23/2018 21:50:35,Google,Associate Product Manager 1,Product Manager,163000,Mountain View, CA,0,0,Product Management,120000,25000,18000,NA,NA,7322,807,2249,0,0,0,0,0,0,0,0,0,0,NA,NA
9/25/2018 22:01:06,Google,L4,Software Engineer,238000,Mountain View, CA,8,0,Google,135000,83000,20000,NA,NA,7322,807,2286,0,0,0,0,0,0,0,0,0,0,NA,NA
9/26/2018 0:52:12,Google,T4,Software Engineer,230000,Seattle, WA,5,0,Distributed Systems (Back-End),135000,75000,20000,NA,NA,11527,819,2288,0,0,0,0,0,0,0,0,0,0,NA,NA
9/26/2018 13:00:35,Google,T3,Software Engineer,218000,Mountain View, CA,1,0,Distributed Systems (Back-End),135000,63000,20000,NA,NA,7322,807,2311,0,0,0,0,0,0,0,0,0,0,NA,NA
9/26/2018 18:16:54,Google,Group Product Manager,Product Manager,887000,San Francisco, CA,17,8,Ads,260000,550000,70000,NA,NA,7419,807,2316,0,0,0,0,0,0,0,0,0,0,NA,NA
9/26/2018 22:14:28,Google,L4,Data Scientist,210000,Mountain View, CA,1,1,Full Stack,132000,42000,36000,NA,NA,7322,807,2328,0,0,0,0,0,0,0,0,0,0,NA,NA
9/26/2018 22:15:36,Google,L4,Data Scientist,210000,Mountain View, CA,1,1,Full Stack,132000,42000,36000,NA,NA,7322,807,2329,0,0,0,0,0,0,0,0,0,0,NA,NA
9/27/2018 14:04:11,Google,T4,Software Engineer,200000,Seattle, WA,3,0,Distributed Systems (Back-End),130000,50000,20000,NA,NA,11527,819,2368,0,0,0,0,0,0,0,0,0,0,NA,NA
9/27/2018 15:56:35,Google,L5,Software Engineer,300000,Mountain View, CA,10,4,API Development (Back-End),164000,100000,40000,NA,NA,7322,807,2383,0,0,0,0,0,0,0,0,0,0,NA,NA
9/28/2018 0:10:49,Google,T5,Software Engineer,420000,Mountain View, CA,5,5,ML / AI,0,0,0,NA,NA,7322,807,2409,0,0,0,0,0,0,0,0,0,0,NA,NA
